DEPKIDBC,A1564UBC,A6599UCF,AGODCUBC,AGYDCUBC,PRSNSUBC,NUCCIUBC,CCSHIUBC,ATTYIUBC,CEPKIUBC,TENREPCF,LNDLDIUC,KID0T2BC,KID3T4BC,KID5T9BC,KID1524B,USATIUBC,ABSFID,ABSIID,CTUSUCIU,IOBTCUF,NOEMPIBC,PSRC4PU,PSRC8PU,IOBTPUF,PSRCSCU,PSRCSCU8,UHRSCCIU,USEFCCIU,ICCL4WIU,TYPFCIUA,TYPFCIUB,TYPFCIUC,TYPFCIUD,TYPFCIUE,TYPFCIUF,KD1014BC,IUTYPE,UHRICIU,IURENT,ITGCBCU6,INVESTCU,INVESCU8,OTHSRCU,OTHSRCU8,ISUPERCU,IOBTCU,INCTOTPU,INCTOPU8,IWSTPU,IWSTPU8,ITGCBPU,INVESTPU,INVESPU8,OTHSRPU,OTHSRPU8,IOBTPU,ISUPERPU,IWSSUCU,UHRSFCIU,HRSPSIU,INCTSCU,INCTSCU8,IWSUCU8,ITGCBCU8,FINSCOPU,ABSPID,SIHIUWT,WUS0101,WUS0102,WUS0103,WUS0104,WUS0105,WUS0106,WUS0107,WUS0108,WUS0109,WUS0110,WUS0111,WUS0112,WUS0113,WUS0114,WUS0115,WUS0116,WUS0117,WUS0118,WUS0119,WUS0120,WUS0121,WUS0122,WUS0123,WUS0124,WUS0125,WUS0126,WUS0127,WUS0128,WUS0129,WUS0130,WUS0131,WUS0132,WUS0133,WUS0134,WUS0135,WUS0136,WUS0137,WUS0138,WUS0139,WUS0140,WUS0141,WUS0142,WUS0143,WUS0144,WUS0145,WUS0146,WUS0147,WUS0148,WUS0149,WUS0150,WUS0151,WUS0152,WUS0153,WUS0154,WUS0155,WUS0156,WUS0157,WUS0158,WUS0159,WUS0160,LEVELIU,CWKCRAIU,WKLYCCBU,WKLYCCRU,COSTICIU,WKLYPSIU,COSTCCIU,COSTFCIU,ABSHID,ABSLID
0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,50,1,0,0,1,1,1,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,316.45,0,0,0,0,0,0,28000,28000,14000,14000,14000,0,0,0,0,0,0,210,0,0,526.45,526.45,210,316.45,2,00,82.886703737,77.00982666,90.792419434,82.952392578,82.355895996,82.676757813,82.05480957,81.009277344,73.936523438,89.189147949,88.10736084,84.523010254,93.008117676,81.161499023,84.435180664,85.852600098,84.984741211,88.89440918,80.474365234,84.800170898,82.960144043,86.499450684,82.860595703,82.913391113,89.930847168,84.996582031,0,84.624633789,80.067077637,87.880126953,83.367004395,85.860534668,84.206115723,86.097167969,86.85736084,83.864135742,84.624572754,78.005737305,85.022460938,82.777282715,85.643005371,90.090148926,83.808898926,81.91809082,84.631347656,83.215026855,88.314147949,80.992492676,83.120666504,84.44732666,84.161987305,83.757446289,83.210144043,82.526062012,85.822631836,86.669250488,85.870483398,82.032165527,85.578796387,81.604736328,83.539428711,3,0,0,0,0,0,0,0,SIH13E8994662,00
2,1,0,4,4,3,1,0,1,0,2,0,0,0,0,0,0,1,1,0,3,1,3,3,3,3,3,0,2,1,7,0,0,0,0,0,2,3,0,0,270.92,0,0,0,0,0,0,9000,9000,0,0,9000,0,0,0,0,0,0,0,0,0,270.92,270.92,0,270.92,2,00,953.70131914,973.33984375,959.67138672,947.52783203,977.79101563,947.81591797,979.90673828,951.51708984,950.03076172,985.98046875,974.98779297,971.92138672,950.70361328,968.29101563,973.24316406,977.60986328,999.67871094,967.65185547,977.9921875,0,974.49316406,951.09667969,986.95654297,983.77246094,949.88623047,957.10742188,977.54541016,963.86767578,1013.7607422,942.00732422,947.93603516,949.03808594,982.94042969,979.48193359,921.13037109,940.59765625,983.47998047,993.23876953,981.6875,950.29882813,1015.4379883,931.47998047,1017.3920898,975.81103516,958.89550781,935.10986328,1011.1508789,955.90673828,967.45263672,945.23632813,1008.0883789,982.19775391,958.79980469,960.27685547,990.24755859,1028.2929688,958.59375,952.07275391,983.70068359,942.26171875,989.49658203,3,0,0,0,0,0,0,0,SIH13E8994661,00
0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,50,1,0,0,0,4,4,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,383.28,163.01,163.01,0,0,0,0,14535.37,14535.37,0,0,3543,10992.37,10992.37,0,0,0,0,0,0,0,546.29,546.29,0,383.28,2,00,153.85724284,155.53430176,159.7791748,153.38549805,155.82629395,160.85925293,160.65100098,156.75280762,156.13232422,159.78015137,159.28503418,153.35778809,158.35339355,153.98950195,153.37683105,156.67175293,156.18835449,154.01879883,158.00317383,168.65148926,155.08093262,152.91345215,160.95153809,152.35559082,156.20410156,154.99768066,156.36193848,156.45483398,0,157.98632813,159.0645752,155.63806152,158.25341797,159.00036621,152.51159668,155.59106445,159.74804688,151.2487793,152.88830566,158.0324707,155.57873535,151.8671875,151.82312012,153.80151367,162.56298828,164.75683594,155.15454102,155.19836426,153.6385498,154.17993164,152.83007813,156.93762207,153.18664551,156.51403809,153.31933594,155.57788086,158.94543457,162.77099609,158.1640625,155.30163574,155.89575195,3,0,0,0,0,0,0,0,SIH13E8994660,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,527.59,2.11,2.11,0,0,0,0,25450,25450,0,0,25340,110,110,0,0,0,0,0,0,0,529.7,529.7,0,527.59,2,00,829.59694148,855.06201172,841.25146484,859.07177734,819.45800781,899.52246094,846.76123047,834.51806641,876.32958984,873.55078125,816.93115234,876.95263672,827.61962891,834.0859375,848.50292969,826.890625,843.78222656,859.6953125,857.97216797,828.21972656,842.87939453,849.34912109,882.95800781,822.35839844,885.24560547,844.69677734,844.89501953,826.25976563,855.02001953,841.14746094,844.54199219,843.71923828,825.21191406,822.98583984,828.81640625,819.00292969,860.70263672,828.97363281,852.265625,854.21533203,861.72363281,815.33789063,796.69726563,858.59814453,814.23144531,854.12207031,850.45751953,811.19824219,816.97851563,846.22851563,847.02099609,849.12841797,871.65527344,843.37158203,847.41308594,826.80761719,814.45507813,845.70361328,824.21728516,0,867.859375,3,0,0,0,0,0,0,0,SIH13E8994659,00
0,2,0,0,0,2,0,0,0,0,3,4,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,250,0,0.14,0.14,115,115,0,0,60407,60407,57000,57000,0,7,7,3400,3400,0,0,1325,0,0,1440.14,1440.14,1325,0,1,00,683.54716284,688.47949219,693.84130859,701.19335938,682.64697266,685.94726563,685.17382813,684.97412109,699.05126953,689.8203125,677.96728516,732.23046875,696.58642578,692.54101563,716.79882813,685.32714844,701.73828125,707.06933594,702.20556641,695.43066406,715.79150391,676.72607422,711.00244141,699.95214844,673.24560547,695.33935547,716.91992188,707.75244141,714.16650391,695.1015625,700.47509766,695.68408203,683.88378906,686.46289063,691.2578125,708.09912109,696.72558594,677.76416016,703.43847656,673.33447266,693.50488281,681.75683594,693.74511719,695.19384766,691.50439453,693.43945313,716.72998047,696.09179688,687.76025391,0,704.99023438,670.63427734,693.89111328,723.09130859,679.43164063,688.22705078,678.48339844,711.14746094,700.31640625,694.31933594,682.33935547,3,0,0,0,0,0,0,0,SIH13E8994658,00
0,1,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,92,54.24,0,0,23,23,0,0,13216,13216,0,0,12016,0,0,1200,1200,0,0,0,0,0,77.24,77.24,0,54.24,2,00,668.18186914,679.7578125,674.47070313,666.89794922,683.64355469,679.05908203,696.796875,679.37304688,669.81884766,679.17431641,668.08789063,674.01025391,693.29492188,666.07568359,671.86425781,701.22119141,684.98193359,671.16699219,666.5,0,685.06738281,686.52929688,668.84570313,694.16308594,673.19970703,667.25732422,666.75439453,674.11083984,682.07128906,672.72021484,691.94873047,676.62109375,673.00488281,698.70703125,686.29882813,670.45654297,679.87988281,702.06054688,685.03076172,676.18603516,666.79003906,705.42871094,683.79882813,671.59716797,695.59619141,673.24658203,674.92822266,660.01513672,679.546875,672.09179688,675.41845703,682.54736328,670.21142578,691.21875,682.41259766,660.60107422,694.25390625,688.98144531,677.92822266,688.83056641,663.71289063,3,0,0,0,0,0,0,0,SIH13E8994657,00
1,2,0,4,4,3,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,3,0,2,2,9,0,0,0,0,0,1,1,0,340,410.56,0.02,0.02,0,0,0,0,165817.14,165817.14,164746,164746,1070.14,1,1,0,0,0,0,0,0,0,410.58,487.58,77,410.56,2,00,1497.7713514,0,1534.2275391,1470.7773438,1546.5458984,1566.4082031,1515.1728516,1582.6943359,1524.9912109,1542.5009766,1486.9267578,1516.9599609,1540.2607422,1442.4140625,1579.3427734,1471.0537109,1531.3916016,1613.9355469,1542.5185547,1541.0605469,1503.1376953,1468.1455078,1470.109375,1563.3037109,1592.3330078,1557.8300781,1499.9365234,1556.8320313,1545.7724609,1481.4824219,1513.1132813,1501.0800781,1505.4394531,1573.5761719,1518.4648438,1509.5419922,1518.6748047,1464.4414063,1457.6953125,1505.3759766,1509.9443359,1525.9736328,1590.4335938,1578.8173828,1564.4716797,1482.2773438,1475.2460938,1488.8916016,1479.7148438,1499.8369141,1548.6191406,1466.6494141,1503.3574219,1514.8564453,1570.4882813,1556.1962891,1471.0439453,1582.8730469,1495.9599609,1501.3349609,1490.1425781,3,72.59,0,0,0,0,0,0,SIH13E8994656,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,1,1,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,254.24,0,0,0,0,0,0,50256,50256,50256,50256,0,0,0,0,0,0,0,0,0,0,254.24,254.24,0,254.24,2,00,1497.7713514,0,1534.2275391,1470.7773438,1546.5458984,1566.4082031,1515.1728516,1582.6943359,1524.9912109,1542.5009766,1486.9267578,1516.9599609,1540.2607422,1442.4140625,1579.3427734,1471.0537109,1531.3916016,1613.9355469,1542.5185547,1541.0605469,1503.1376953,1468.1455078,1470.109375,1563.3037109,1592.3330078,1557.8300781,1499.9365234,1556.8320313,1545.7724609,1481.4824219,1513.1132813,1501.0800781,1505.4394531,1573.5761719,1518.4648438,1509.5419922,1518.6748047,1464.4414063,1457.6953125,1505.3759766,1509.9443359,1525.9736328,1590.4335938,1578.8173828,1564.4716797,1482.2773438,1475.2460938,1488.8916016,1479.7148438,1499.8369141,1548.6191406,1466.6494141,1503.3574219,1514.8564453,1570.4882813,1556.1962891,1471.0439453,1582.8730469,1495.9599609,1501.3349609,1490.1425781,3,0,0,0,0,0,0,0,SIH13E8994656,00
1,2,0,3,3,3,1,0,1,0,2,0,0,0,1,0,0,1,1,0,0,2,1,1,0,1,1,7,1,1,1,0,0,0,0,0,0,1,4,0,0,19.7,19.7,0,0,0,0,136746,136746,135458,135458,0,1288,1288,0,0,0,0,2647,3,0,2666.7,2705.06,2685.36,0,2,00,531.54567297,555.12207031,515.83154297,519.21533203,527.29248047,553.69433594,548.8203125,546.74853516,535.99365234,537.18798828,531.42089844,554.36523438,572.25683594,536.51708984,550.25927734,523.40966797,575.65185547,521.32861328,523.98876953,526.66601563,541.03320313,555.78271484,521.21875,567.23291016,545.05957031,552.65087891,540.32958984,557.99755859,541.66552734,534.45947266,541.14501953,542.16357422,558.40869141,529.30078125,540.80029297,532.14208984,530.04785156,528.17333984,525.65722656,555.71923828,556.98925781,534.91308594,577.54541016,542.17919922,537.79394531,542.39453125,552.16992188,533.88769531,536.54345703,539.05615234,536.23583984,542.265625,534.33398438,522.3125,519.51513672,533.34082031,0,547.36669922,518.86816406,540.54589844,560.26806641,3,0,2.51,50,0,0,50,50,SIH13E8994655,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,63020,63020,63020,63020,0,0,0,0,0,0,0,1250,0,0,1250,1556.69,1556.69,0,2,00,432.09641783,445.55615234,429.30371094,436.59008789,436.14746094,435.72558594,427.77416992,442.05712891,441.35791016,417.23242188,433.65185547,424.63330078,431.24951172,454.75854492,443.99389648,468.44970703,442.56176758,443.35717773,467.58251953,441.36010742,437.36767578,425.09228516,445.83081055,460.98120117,441.95019531,0,437.43774414,429.43774414,431.87207031,478.31787109,429.30541992,450.37768555,441.1574707,430.13427734,434.95166016,431.98852539,417.25,431.86157227,443.83251953,447.7878418,449.15136719,439.33276367,453.69482422,465.17480469,435.9206543,440.46020508,431.00805664,448.93896484,438.14111328,427.98022461,450.15771484,436.88305664,427.48242188,426.7434082,432.74389648,427.98681641,441.95288086,427.28686523,440.05224609,432.28442383,429.98486328,3,0,0,0,0,0,0,0,SIH13E8994654,00
3,2,0,4,3,5,0,0,2,0,2,0,0,0,1,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,7,0,0,0,0,0,2,1,0,0,199.76,0.38,0.38,0,0,0,0,94620,94620,85000,85000,9600,20,20,0,0,0,0,1616,0,0,1816.14,1816.14,1616,199.76,2,00,239.44276362,234.97045898,237.01916504,236.35668945,240.17468262,242.88012695,238.87792969,268.4375,235.36279297,264.96069336,237.7598877,253.54077148,236.20178223,242.70288086,245.24511719,248.49987793,237.84216309,241.90380859,236.72875977,245.35327148,239.90161133,252.45532227,251.1315918,237.51159668,238.0526123,238.6875,235.24560547,237.52172852,247.54174805,239.35253906,246.73864746,249.10351563,248.00537109,239.40637207,238.05981445,233.48657227,249.78662109,239.0880127,0,255.70654297,236.29187012,247.32641602,266.45996094,250.05761719,235.81140137,233.11743164,243.2019043,233.85388184,247.25476074,244.09143066,261.47338867,237.89355469,244.1907959,252.2902832,238.37670898,236.57788086,246.42260742,238.40515137,239.68652344,238.42944336,235.22570801,3,0,0,0,0,0,0,0,SIH13E8994653,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,349.28,4.99,4.99,0,0,0,0,17436,17436,0,0,17176,260,260,0,0,0,0,0,0,0,354.27,354.27,0,349.28,2,00,1179.2072351,1183.4628906,1214.1445313,1185.1513672,1218.4541016,1207.0849609,0,1201.3632813,1174.1064453,1205.2519531,1174.9287109,1209.0908203,1191.1435547,1207.0058594,1194.4609375,1156.7363281,1218.3242188,1227.4296875,1188.9511719,1223.5234375,1194.1591797,1221.5439453,1219.8154297,1189.1904297,1180.5263672,1229.4248047,1207.1728516,1190.8789063,1201.1533203,1192.7050781,1197.6181641,1204.3369141,1208.265625,1214.7099609,1205.3828125,1207.8193359,1208.4111328,1181.3935547,1229.3740234,1210.2431641,1212.9257813,1175.1611328,1183.7363281,1211.8476563,1185.3974609,1184.8085938,1180.6884766,1187.5390625,1176.5458984,1192.3535156,1202.3681641,1185.6523438,1204.1025391,1197.6650391,1204.2744141,1192.6230469,1207.9580078,1199.3056641,1200.9482422,1206.9716797,1162.2324219,3,0,0,0,0,0,0,0,SIH13E8994652,00
3,1,0,3,2,4,3,2,2,1,2,0,0,1,2,0,0,1,1,0,0,1,1,1,0,3,3,40,2,1,7,0,0,0,0,0,0,3,40,0,474.21,0,0,15,15,0,0,55503.27,55503.27,26000,26000,22503.27,0,0,7000,7000,0,0,300,0,1,789.21,789.21,300,474.21,2,00,172.48603509,172.44567871,180.71142578,196.34863281,184.39733887,169.52697754,171.99243164,160.45092773,165.32666016,178.1348877,168.03991699,166.09924316,197.66040039,166.89453125,168.69311523,166.72167969,171.51745605,188.875,169.53344727,181.79602051,169.90673828,183.58129883,166.42944336,174.1697998,168.80285645,174.71435547,165.39831543,170.76953125,176.14660645,198.1270752,192.34643555,169.7109375,177.46728516,165.50256348,185.2130127,166.96203613,191.60742188,167.62231445,167.3112793,170.72729492,172.33898926,175.0690918,184.08044434,188.7355957,169.56298828,170.82641602,171.65429688,180.52978516,175.30969238,169.98693848,173.38366699,0,170.60925293,169.65478516,202.9152832,173.28955078,203.55371094,174.13977051,177.35119629,170.24389648,165.51367188,3,0,0,0,0,1,0,0,SIH13E8994651,00
0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,5.17,5.17,0,0,0,0,18270,18270,18000,18000,0,270,270,0,0,0,0,400,0,0,405.17,762.14,756.97,0,2,00,127.71066889,130.43786621,129.3494873,128.45227051,131.91540527,133.85546875,128.9798584,131.55004883,125.33703613,130.28051758,127.32647705,133.57275391,129.36291504,130.62817383,132.76708984,130.30859375,127.01409912,129.36645508,132.10852051,130.93566895,129.10632324,132.81958008,127.42114258,131.57580566,130.7557373,129.93078613,128.63635254,127.88317871,131.08166504,129.8503418,126.80767822,126.85766602,132.82006836,130.02905273,129.36120605,126.14569092,133.6875,128.5847168,129.69152832,129.52600098,129.98937988,129.14746094,0,128.01708984,131.35632324,132.18469238,127.41259766,133.86022949,130.97094727,130.38769531,130.96679688,129.27746582,132.05810547,126.7868042,129.52490234,126.70794678,129.23364258,130.03161621,131.86828613,131.81555176,126.00933838,3,0,0,0,0,0,0,0,SIH13E8994650,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,2,2,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,77,4000,4000,0,0,0,0,0,0,0,4000,0,0,0,0,77,77,0,0,2,00,797.54899544,815.88183594,792.359375,802.37646484,826.35839844,851.61035156,830.01074219,806.42480469,796.01171875,794.86914063,819.08203125,798.15185547,791.75341797,801.81884766,810.25830078,805.58642578,0,805.18847656,777.37695313,800.01367188,792.54248047,798.80859375,806.23779297,795.99609375,823.06298828,800.66796875,801.70117188,810.90673828,788.22460938,779.99316406,811.31347656,809.92675781,824.79736328,828.45703125,798.77978516,804.45898438,792.14453125,826.61914063,799.14697266,820.37353516,827.61474609,854.82275391,848.79589844,836.69921875,776.50927734,807.27392578,821.37060547,794.84716797,832.25,819.60107422,831.65429688,808.38964844,819.97119141,821.30126953,804.10986328,828.28613281,845.328125,822.45458984,815.90332031,785.62109375,810.32177734,3,0,0,0,0,0,0,0,SIH13E8994649,00
0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,1,1,2,2,1,2,2,0,2,2,9,0,0,0,0,0,0,4,0,0,0,3.93,3.93,0,0,0,959,60205,60205,0,0,0,205,205,0,0,60000,0,0,0,0,962.93,962.93,0,0,2,00,797.54899544,815.88183594,792.359375,802.37646484,826.35839844,851.61035156,830.01074219,806.42480469,796.01171875,794.86914063,819.08203125,798.15185547,791.75341797,801.81884766,810.25830078,805.58642578,0,805.18847656,777.37695313,800.01367188,792.54248047,798.80859375,806.23779297,795.99609375,823.06298828,800.66796875,801.70117188,810.90673828,788.22460938,779.99316406,811.31347656,809.92675781,824.79736328,828.45703125,798.77978516,804.45898438,792.14453125,826.61914063,799.14697266,820.37353516,827.61474609,854.82275391,848.79589844,836.69921875,776.50927734,807.27392578,821.37060547,794.84716797,832.25,819.60107422,831.65429688,808.38964844,819.97119141,821.30126953,804.10986328,828.28613281,845.328125,822.45458984,815.90332031,785.62109375,810.32177734,3,0,0,0,0,0,0,0,SIH13E8994649,00
0,1,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,280,0,5.75,5.75,384,384,0,0,47700,50670,46000,48970,0,200,200,1500,1500,0,0,1525,0,0,1914.75,2086.75,1697,0,1,00,123.20402998,127.15026855,126.86932373,126.0723877,126.90496826,119.75836182,133.66809082,111.27886963,124.7677002,124.19396973,0,127.03271484,127.43182373,126.50183105,124.06799316,126.77478027,131.42333984,127.24578857,130.97509766,123.20947266,129.76635742,128.67578125,127.38427734,123.97833252,137.41723633,120.87524414,126.96478271,124.52294922,122.49658203,123.99682617,125.51885986,117.80718994,127.11694336,120.59057617,121.08990479,130.29382324,120.90612793,125.65112305,121.63885498,123.50909424,125.15039063,123.11877441,122.58355713,130.23852539,129.85400391,123.73522949,126.58831787,126.06585693,122.03375244,125.01507568,121.14959717,124.09576416,119.85888672,122.40856934,121.9921875,128.74157715,126.00366211,123.93774414,126.11560059,126.61480713,125.99664307,3,0,0,0,0,0,0,0,SIH13E8994648,00
0,1,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,180,492.45,0,0,0,0,0,0,24726,24726,0,0,24726,0,0,0,0,0,0,0,0,0,492.45,492.45,0,492.45,2,00,134.10406449,132.98779297,137.23913574,141.48413086,132.95019531,132.25061035,136.57836914,131.25402832,135.80859375,135.4432373,141.98937988,136.97607422,132.79187012,132.82189941,138.2088623,132.69311523,136.79553223,137.66296387,136.54833984,137.08679199,136.57373047,132.70947266,132.62011719,136.74438477,133.25231934,136.01049805,137.34716797,138.38574219,135.91125488,139.0234375,135.33752441,135.75378418,134.05310059,138.65771484,137.56347656,135.33996582,135.57861328,0,139.18676758,135.49475098,137.35803223,136.66796875,136.88305664,138.17529297,135.77685547,135.0838623,141.98083496,137.33203125,136.03381348,143.56787109,134.28857422,139.44689941,135.17138672,133.17749023,139.94128418,136.80175781,135.69006348,141.6829834,136.22583008,133.21740723,135.52893066,3,70,0,0,0,0,0,0,SIH13E8994647,00
0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,51,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,428.28,0,0,0,0,0,0,21284,21284,0,0,21284,0,0,0,0,0,0,0,0,0,428.28,428.28,0,428.28,2,00,134.10406449,132.98779297,137.23913574,141.48413086,132.95019531,132.25061035,136.57836914,131.25402832,135.80859375,135.4432373,141.98937988,136.97607422,132.79187012,132.82189941,138.2088623,132.69311523,136.79553223,137.66296387,136.54833984,137.08679199,136.57373047,132.70947266,132.62011719,136.74438477,133.25231934,136.01049805,137.34716797,138.38574219,135.91125488,139.0234375,135.33752441,135.75378418,134.05310059,138.65771484,137.56347656,135.33996582,135.57861328,0,139.18676758,135.49475098,137.35803223,136.66796875,136.88305664,138.17529297,135.77685547,135.0838623,141.98083496,137.33203125,136.03381348,143.56787109,134.28857422,139.44689941,135.17138672,133.17749023,139.94128418,136.80175781,135.69006348,141.6829834,136.22583008,133.21740723,135.52893066,3,0,0,0,0,0,0,0,SIH13E8994647,00
0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,39000,39000,39000,39000,0,0,0,0,0,0,0,905,0,0,905,905,905,0,2,00,183.02814463,183.77087402,186.20324707,185.75927734,185.25427246,192.26452637,182.75598145,185.07165527,190.01159668,189.74450684,183.70043945,187.33312988,181.63452148,186.91442871,184.69116211,184.52441406,184.0526123,191.44287109,189.74316406,190.01721191,183.85681152,182.82263184,193.61535645,183.53564453,182.94787598,191.91882324,194.85302734,190.34375,185.8182373,182.69470215,189.48156738,0,187.19714355,193.8034668,185.28369141,191.32250977,187.47399902,180.4732666,182.52258301,189.14575195,186.97387695,180.77636719,185.87011719,185.71630859,188.24719238,187.16650391,186.06188965,181.59240723,183.14916992,191.8371582,184.76123047,180.79968262,183.82373047,180.19372559,179.00109863,189.3614502,183.96850586,187.86279297,183.70275879,185.68725586,189.49633789,3,0,0,0,0,0,0,0,SIH13E8994646,00
2,3,0,5,4,4,1,0,1,0,2,0,0,0,0,1,0,1,1,0,3,2,4,4,0,4,4,0,2,1,7,0,0,0,0,0,1,1,0,0,0,44552.28,44552.28,0,0,0,0,1129869.14,1129869.14,21000,21000,0,1108869.14,1108869.14,0,0,0,0,400,0,0,44952.28,47192.79,2640.51,0,2,00,1286.4660272,1306.9033203,0,1322.6113281,1312.8339844,1355.9091797,1401.3837891,1334.5166016,1299.0996094,1300.7402344,1299.0605469,1286.8173828,1345.8955078,1354.8066406,1299.3125,1271.6992188,1306.9042969,1287.6132813,1302.8134766,1285.6865234,1288.3701172,1323.8691406,1321.2753906,1308.59375,1253.5478516,1282.0253906,1381.5039063,1245.3066406,1304.1044922,1298.8417969,1318.8115234,1334.3271484,1291.1464844,1275.9228516,1302.6904297,1265.5039063,1365.4257813,1304.8642578,1273.2050781,1314.9492188,1322.7490234,1277.5146484,1285.3535156,1313.5419922,1270.2080078,1264.0859375,1310.9492188,1304.2666016,1260.1953125,1321.9013672,1298.6191406,1341.1220703,1356.5087891,1280.2617188,1332.3212891,1306.2412109,1350.5615234,1266.7871094,1388.1767578,1307.9277344,1292.1630859,3,0,0,0,0,0,0,0,SIH13E8994645,00
0,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,58000,58000,60000,60000,0,-2000,-2000,0,0,0,0,780,0,0,780,780,780,0,1,00,725.12542704,755.77587891,720.95654297,721.5390625,755.02978516,724.43017578,737.75585938,766.03564453,735.72802734,727.06542969,723.45605469,795.33642578,742.73291016,724.81689453,758.72021484,743.90283203,781.203125,781.24658203,758.18164063,728.32763672,722.98291016,713.6328125,716.70068359,753.00732422,757.31787109,738.46289063,741.15234375,755.01269531,749.39892578,709.63671875,720.54150391,740.7265625,713.17871094,0,687.43164063,716.85351563,741.91015625,742.734375,739.46533203,720.87792969,735.3671875,753.63085938,736.29296875,727.51757813,733.39892578,712.21289063,722.69677734,713.05615234,740.58154297,767.23388672,760.98828125,737.42285156,728.62207031,749.9609375,742.14306641,763.86279297,740.51318359,715.625,743.99316406,713.24023438,708.40087891,3,0,0,0,0,0,0,0,SIH13E8994644,00
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,-234.37,-234.37,0,0,0,0,233981.4,233981.4,250562,250562,0,-16580.6,-16580.6,0,0,0,0,4880,0,0,4645.63,4755.85,4990.22,0,1,00,120.76081409,119.29620361,116.76745605,117.19543457,118.32794189,129.30224609,118.26495361,125.20043945,125.26702881,123.41717529,132.34240723,121.42932129,130.81958008,126.47625732,122.75134277,124.98321533,118.08660889,124.54168701,121.32208252,122.77429199,117.80383301,123.19512939,122.82147217,129.46203613,124.33990479,128.55419922,125.51898193,121.87756348,126.42260742,117.04675293,0,122.17614746,125.56829834,124.35412598,122.13671875,120.06286621,122.19866943,117.55957031,114.70349121,120.59368896,131.66967773,124.13208008,122.89440918,120.21881104,120.33721924,123.57537842,122.56414795,126.53521729,133.63378906,127.63476563,124.73199463,122.11004639,114.05462646,116.20544434,119.37097168,125.2074585,113.57989502,126.10272217,120.55841064,125.59155273,124.30004883,3,0,0,0,0,0,0,0,SIH13E8994643,00
