ABSFID,ABSLID,CURINTL,LNSECLN,MPURL,YRRPMTL,AMTOLN,WKREPLN,AMTBRLN,IMPASTA,IMPFIAC,IMPNOST,IMPNSTA,IMPSTAT,SIHLNWT,WLN0101,WLN0102,WLN0103,WLN0104,WLN0105,WLN0106,WLN0107,WLN0108,WLN0109,WLN0110,WLN0111,WLN0112,WLN0113,WLN0114,WLN0115,WLN0116,WLN0117,WLN0118,WLN0119,WLN0120,WLN0121,WLN0122,WLN0123,WLN0124,WLN0125,WLN0126,WLN0127,WLN0128,WLN0129,WLN0130,WLN0131,WLN0132,WLN0133,WLN0134,WLN0135,WLN0136,WLN0137,WLN0138,WLN0139,WLN0140,WLN0141,WLN0142,WLN0143,WLN0144,WLN0145,WLN0146,WLN0147,WLN0148,WLN0149,WLN0150,WLN0151,WLN0152,WLN0153,WLN0154,WLN0155,WLN0156,WLN0157,WLN0158,WLN0159,WLN0160,LEVELLN,ABSHID,ABSIID,ABSPID
00,1,6.3,1,1,1999,110000,0,125000,0,0,0,0,0,631.18167129,626.74169922,658.14550781,639.32275391,644.96435547,649.87744141,641.61425781,644.23144531,630.52929688,631.35888672,631.65039063,617.94384766,650.69384766,640.68212891,636.33447266,649.19384766,661.84179688,633.96582031,651.04150391,655.53857422,651.83007813,637.98291016,0,655.86279297,668.58886719,630.11669922,633.97167969,634.44140625,625.92724609,623.62548828,678.79931641,633.77148438,656.40478516,644.23876953,646.72607422,637.49365234,635.18994141,661.04003906,642.32861328,627.046875,652.36572266,654.36328125,657.92822266,651.29492188,633.89990234,631.23046875,641.75878906,613.70068359,638.40820313,627.65527344,647.56591797,625.57519531,637.671875,639.05566406,639.26171875,652.40234375,655.26757813,625.71191406,661.53662109,619.91796875,651.45458984,6,SIH13E8997796,0,00
00,1,4.18,1,1,2012,750000,675,750000,0,0,0,0,0,803.75895215,787.13378906,830.18994141,815.58789063,804.86669922,0,821.07470703,809.38818359,804.16650391,824.91650391,819.56787109,830.84423828,813.41259766,821.13085938,830.13183594,822.82080078,804.64306641,794.15429688,807.70214844,840.9453125,856.01269531,803.37841797,829.81005859,815.0703125,796.66601563,831.85742188,820.71875,830.41064453,815.57617188,792.98339844,819.81982422,799.65039063,805.92822266,826.02294922,792.76416016,833.07958984,820.82568359,828.53808594,806.57421875,822.37402344,841.08203125,841.80957031,794.70361328,795.90039063,813.25634766,815.06005859,839.01953125,842.58105469,833.38378906,803.1328125,828.98632813,837.23242188,803.53466797,796.60888672,841.68945313,805.57226563,819.70751953,820.11474609,832.35449219,783.79199219,808.79150391,6,SIH13E8997794,0,00
00,1,5,1,1,1980,19000,414,200000,0,0,0,0,0,1575.8928519,1621.6005859,1610.1884766,1600.3369141,1626.8896484,1571.9716797,1595.0214844,1618.6572266,1639.3056641,1592.8574219,1594.3701172,1562.203125,1553.3154297,1565.6572266,1595.1035156,1554.9355469,1626.4345703,1640.15625,1633.4345703,1626.0087891,1611.8701172,1596.3046875,1628.8183594,1559.078125,1608.0478516,1603.4394531,1609.4052734,1614.1923828,1581.0634766,1608.1611328,1595.1845703,1573.1660156,1576.7548828,1584.0927734,1610.8095703,1623.59375,1629.4677734,1589.6289063,1581.3183594,1596.6523438,0,1598.0507813,1579.3886719,1636.6503906,1618.6376953,1584.5478516,1592.4667969,1604.5722656,1598.9443359,1650.6738281,1619.9931641,1590.078125,1641.8857422,1594.8251953,1614.6914063,1573.3095703,1588.5253906,1643.7597656,1571.8242188,1630.0908203,1617.1689453,6,SIH13E8997792,0,00
00,2,0,2,5,0,30000,0,30000,0,0,0,0,0,1575.8928519,1621.6005859,1610.1884766,1600.3369141,1626.8896484,1571.9716797,1595.0214844,1618.6572266,1639.3056641,1592.8574219,1594.3701172,1562.203125,1553.3154297,1565.6572266,1595.1035156,1554.9355469,1626.4345703,1640.15625,1633.4345703,1626.0087891,1611.8701172,1596.3046875,1628.8183594,1559.078125,1608.0478516,1603.4394531,1609.4052734,1614.1923828,1581.0634766,1608.1611328,1595.1845703,1573.1660156,1576.7548828,1584.0927734,1610.8095703,1623.59375,1629.4677734,1589.6289063,1581.3183594,1596.6523438,0,1598.0507813,1579.3886719,1636.6503906,1618.6376953,1584.5478516,1592.4667969,1604.5722656,1598.9443359,1650.6738281,1619.9931641,1590.078125,1641.8857422,1594.8251953,1614.6914063,1573.3095703,1588.5253906,1643.7597656,1571.8242188,1630.0908203,1617.1689453,6,SIH13E8997792,0,00
00,1,0,3,5,0,17000,0,23000,0,0,0,0,0,858.29938666,885.42626953,924.74707031,845.65039063,888.84130859,894.15869141,896.97802734,866.79150391,862.83203125,888.3203125,890.7734375,889.22119141,872.51123047,855.79003906,908.58740234,889.02392578,861.92333984,837.89599609,861.67724609,853.22363281,870.29052734,873.05126953,871.85546875,851.51269531,874.51855469,856.33740234,866.13134766,877.06933594,850.11865234,868.609375,877.46044922,860.74121094,877.08007813,0,842.6015625,900.42675781,841.74755859,864.73779297,839.57177734,871.52978516,865.62207031,861.18945313,863.00537109,852.65185547,910.09326172,851.61767578,872.6875,877.39550781,876.53466797,869.43896484,899.75878906,868.92041016,872.48828125,882.68261719,879.51367188,861.3203125,861.10791016,916.22363281,888.51171875,896.75537109,851.28173828,6,SIH13E8997790,0,00
00,2,0,3,5,0,4000,0,14000,0,0,0,0,0,858.29938666,885.42626953,924.74707031,845.65039063,888.84130859,894.15869141,896.97802734,866.79150391,862.83203125,888.3203125,890.7734375,889.22119141,872.51123047,855.79003906,908.58740234,889.02392578,861.92333984,837.89599609,861.67724609,853.22363281,870.29052734,873.05126953,871.85546875,851.51269531,874.51855469,856.33740234,866.13134766,877.06933594,850.11865234,868.609375,877.46044922,860.74121094,877.08007813,0,842.6015625,900.42675781,841.74755859,864.73779297,839.57177734,871.52978516,865.62207031,861.18945313,863.00537109,852.65185547,910.09326172,851.61767578,872.6875,877.39550781,876.53466797,869.43896484,899.75878906,868.92041016,872.48828125,882.68261719,879.51367188,861.3203125,861.10791016,916.22363281,888.51171875,896.75537109,851.28173828,6,SIH13E8997790,0,00
00,1,5.69,1,1,2009,154770,281,175000,0,0,0,0,0,97.686286879,98.70904541,96.952880859,97.084228516,98.167602539,95.199890137,100.51831055,102.25616455,102.03277588,103.72570801,107.62213135,97.498413086,97.11328125,100.19970703,98.172729492,98.654602051,101.17590332,97.867126465,99.729858398,95.243347168,98.39251709,97.643432617,102.68432617,95.733459473,97.651672363,97.155517578,96.708007813,96.97845459,101.57598877,104.85821533,97.942810059,100.26605225,101.33666992,101.54180908,97.715515137,99.96887207,97.274291992,98.419921875,102.51898193,99.83795166,97.486572266,99.50378418,98.479309082,0,97.788635254,100.24597168,101.28710938,94.760681152,100.27905273,98.386230469,99.005187988,100.53527832,94.459655762,98.44152832,99.098693848,99.939819336,103.96032715,99.797302246,105.31091309,103.36700439,98.456787109,6,SIH13E8997789,0,00
00,2,0,2,5,0,15000,0,20000,0,0,0,0,0,97.686286879,98.70904541,96.952880859,97.084228516,98.167602539,95.199890137,100.51831055,102.25616455,102.03277588,103.72570801,107.62213135,97.498413086,97.11328125,100.19970703,98.172729492,98.654602051,101.17590332,97.867126465,99.729858398,95.243347168,98.39251709,97.643432617,102.68432617,95.733459473,97.651672363,97.155517578,96.708007813,96.97845459,101.57598877,104.85821533,97.942810059,100.26605225,101.33666992,101.54180908,97.715515137,99.96887207,97.274291992,98.419921875,102.51898193,99.83795166,97.486572266,99.50378418,98.479309082,0,97.788635254,100.24597168,101.28710938,94.760681152,100.27905273,98.386230469,99.005187988,100.53527832,94.459655762,98.44152832,99.098693848,99.939819336,103.96032715,99.797302246,105.31091309,103.36700439,98.456787109,6,SIH13E8997789,0,00
00,1,5.44,1,1,2008,244533,600,244496,0,0,0,0,0,278.35944438,281.16870117,296.44726563,278.79174805,271.50927734,266.91088867,269.7109375,0,271.93115234,301.85571289,270.1496582,296.22314453,278.62915039,273.68554688,288.24316406,285.71191406,273.35986328,302.890625,279.99707031,273.84130859,275.28930664,293.72387695,299.59741211,280.0144043,270.22338867,279.96435547,290.21777344,271.14282227,290.56274414,270.59765625,272.30322266,279.1965332,288.45092773,272.03857422,272.81079102,277.34667969,280.74414063,281.50268555,315.96582031,292.45556641,278.70092773,286.96166992,304.66650391,276.23828125,274.35595703,271.56152344,292.20410156,292.44262695,298.70898438,292.6628418,314.03198242,274.46533203,273.34326172,287.06689453,282.93774414,272.53662109,277.42260742,276.54394531,272.49438477,287.3137207,286.73535156,6,SIH13E8997786,0,00
00,2,0,2,2,0,75041,0,78000,0,0,0,0,0,278.35944438,281.16870117,296.44726563,278.79174805,271.50927734,266.91088867,269.7109375,0,271.93115234,301.85571289,270.1496582,296.22314453,278.62915039,273.68554688,288.24316406,285.71191406,273.35986328,302.890625,279.99707031,273.84130859,275.28930664,293.72387695,299.59741211,280.0144043,270.22338867,279.96435547,290.21777344,271.14282227,290.56274414,270.59765625,272.30322266,279.1965332,288.45092773,272.03857422,272.81079102,277.34667969,280.74414063,281.50268555,315.96582031,292.45556641,278.70092773,286.96166992,304.66650391,276.23828125,274.35595703,271.56152344,292.20410156,292.44262695,298.70898438,292.6628418,314.03198242,274.46533203,273.34326172,287.06689453,282.93774414,272.53662109,277.42260742,276.54394531,272.49438477,287.3137207,286.73535156,6,SIH13E8997786,0,00
00,3,0,3,7,0,364,0,6000,0,0,0,0,0,278.35944438,281.16870117,296.44726563,278.79174805,271.50927734,266.91088867,269.7109375,0,271.93115234,301.85571289,270.1496582,296.22314453,278.62915039,273.68554688,288.24316406,285.71191406,273.35986328,302.890625,279.99707031,273.84130859,275.28930664,293.72387695,299.59741211,280.0144043,270.22338867,279.96435547,290.21777344,271.14282227,290.56274414,270.59765625,272.30322266,279.1965332,288.45092773,272.03857422,272.81079102,277.34667969,280.74414063,281.50268555,315.96582031,292.45556641,278.70092773,286.96166992,304.66650391,276.23828125,274.35595703,271.56152344,292.20410156,292.44262695,298.70898438,292.6628418,314.03198242,274.46533203,273.34326172,287.06689453,282.93774414,272.53662109,277.42260742,276.54394531,272.49438477,287.3137207,286.73535156,6,SIH13E8997786,0,00
00,1,4.75,1,7,1985,99000,135,180000,0,0,0,0,0,162.66496205,162.47973633,163.08898926,171.00610352,160.32495117,162.6809082,165.76879883,166.88842773,165.85375977,160.92810059,163.4753418,166.56396484,167.05810547,158.5222168,165.99658203,0,164.28515625,164.66467285,167.53808594,175.07739258,162.59985352,170.32019043,166.65991211,166.35864258,164.44799805,160.50402832,160.36779785,167.01989746,161.7253418,163.45898438,172.53222656,163.0234375,167.4197998,165.14953613,167.02294922,165.08117676,162.30004883,167.04003906,161.19262695,164.87634277,165.01086426,166.08825684,164.34289551,163.49450684,166.51525879,163.94177246,166.421875,164.54528809,163.44995117,163.82165527,160.2923584,170.70996094,173.06298828,165.79541016,170.38256836,161.68676758,170.18041992,165.75891113,167.15222168,171.24316406,162.33190918,6,SIH13E8997782,0,00
00,1,6.85,1,1,2012,363132,573,400000,0,0,1,0,0,462.70381707,466.17089844,462.29882813,489.03808594,488.7578125,494.19116211,471.59008789,478.49389648,486.96923828,468.74707031,471.31323242,460.40478516,461.88867188,470.2578125,459.79833984,499.80981445,469.92553711,454.53491211,471.82495117,466.79931641,0,465.97485352,479.57446289,465.86645508,452.33764648,480.53540039,467.58203125,463.06689453,479.1184082,473.45727539,471.08544922,471.41137695,469.85083008,487.59301758,470.04614258,461.66625977,478.59521484,478.83325195,452.86987305,462.29663086,461.28417969,487.05688477,469.67578125,451.72607422,471.47900391,461.81542969,471.94262695,471.71923828,483.28588867,455.44360352,449.33544922,487.56420898,469.34643555,456.34326172,475.93603516,475.51220703,474.36230469,459.08740234,459.79150391,483.48925781,465.88745117,6,SIH13E8997779,0,00
00,1,5.6,1,1,2013,278000,130,278219,0,0,0,0,0,620.05509279,634.015625,641.93310547,642.94677734,632.83398438,630.77832031,633.84570313,613.69775391,626.51806641,623.71875,624.44921875,622.34130859,640.84912109,630.0078125,627.28466797,0,634.36523438,643.36425781,625.84619141,620.35009766,609.87548828,635.87695313,620.56152344,618.55517578,633.66503906,618.86865234,638.15478516,626.72363281,637.96728516,640.8515625,628.99023438,636.20507813,649.47607422,627.39941406,638.39111328,635.82861328,620.89208984,629.60253906,624.04394531,636.49072266,619.42626953,618.09521484,655.00292969,629.93652344,640.52636719,628.44238281,633.69189453,637.67236328,624.37939453,631.38671875,616.47753906,642.43359375,645.11181641,632.48144531,617.48193359,621.91552734,627.07714844,623.45507813,631.66894531,636.16552734,622.46923828,6,SIH13E8997778,0,00
00,1,6.3,1,1,2002,252464,520,339639,0,1,1,0,0,845.83479406,831.2890625,827.61767578,868.94091797,850.75830078,863.11767578,872.22167969,850.34082031,896.71191406,844.2578125,887.79443359,835.11279297,869.56689453,885.29736328,840.36083984,842.29980469,866.14453125,865.31542969,857.01416016,850.58056641,866.15234375,843.37158203,864.61230469,835.17871094,821.90478516,853.94824219,843.37207031,860.7265625,893.53613281,879.68798828,835.20410156,890.13964844,875.65576172,894.0390625,849.86083984,864.71630859,898.93505859,845.86132813,893.69189453,860.91064453,872.99121094,877.84326172,846.50439453,835.60986328,835.84960938,878.92089844,870.46191406,848.6171875,0,826.6328125,855.77832031,832.87646484,856.04003906,844.36035156,892.31445313,857.52490234,852.37695313,875.29589844,868.60742188,849.08056641,905.69335938,6,SIH13E8997777,0,00
00,1,0,3,5,0,30000,0,30000,0,0,0,0,0,154.72907323,162.12866211,155.46728516,162.8704834,158.34594727,156.68359375,157.56958008,161.93273926,163.99060059,160.3572998,159.46850586,159.7097168,152.47839355,164.47912598,161.53491211,158.9206543,151.35913086,152.02734375,162.93225098,154.7857666,157.80310059,156.26733398,160.68994141,155.47558594,156.63049316,159.44348145,156.86132813,149.88952637,159.29626465,156.33056641,158.35754395,167.05114746,149.50488281,159.17114258,154.44299316,153.73364258,166.88793945,152.84411621,152.90539551,161.74328613,157.98779297,159.28039551,155.46643066,160.84765625,148.59558105,154.63269043,158.40979004,148.97766113,158.43579102,155.49597168,150.34204102,155.35583496,156.25317383,151.47705078,0,152.26367188,153.6171875,156.21740723,160.29406738,154.21386719,155.32116699,6,SIH13E8997775,0,00
00,1,5.11,1,1,2010,224241,204,250000,0,0,0,0,0,562.93194837,527.43798828,621.07861328,554.30957031,545.64941406,534.23095703,565.35205078,586.27783203,560.42138672,571.45751953,574.68066406,573.70996094,608.18066406,559.12304688,567.24853516,563.01757813,587.00488281,527.06835938,584.03662109,572.9609375,567.31298828,588.44824219,574.62304688,595.57958984,567.49951172,588.60839844,597.99462891,573.89794922,572.17285156,0,605.43408203,585.78613281,592.27539063,568.25927734,556.69189453,569.12597656,557.015625,544.52050781,564.58251953,572.04833984,565.42675781,580.29492188,613.46289063,594.55175781,565.02929688,564.26123047,566.15429688,572.30615234,540.53955078,625.00683594,572.40380859,555.22412109,600.76611328,548.95068359,561.56005859,563.81738281,562.76220703,564.01025391,565.87060547,603.00439453,587.62060547,6,SIH13E8997774,0,00
00,1,0,3,5,0,4000,0,6000,0,0,0,0,0,267.0944467,267.03588867,261.93237305,266.62915039,267.14038086,272.3203125,270.17358398,292.45605469,264.31933594,275.65771484,278.54492188,268.66162109,263.01245117,268.35986328,279.61328125,268.0300293,261.9921875,265.38330078,272.13378906,268.1394043,276.95141602,276.88427734,268.36645508,264.73217773,261.45458984,271.78442383,271.36547852,273.52783203,268.69140625,275.77172852,270.06713867,263.40576172,270.53833008,274.43945313,278.77319336,278.58789063,280.71459961,268.56420898,287.0871582,267.85717773,261.65966797,275.34472656,276.36669922,264.28076172,268.68603516,259.55688477,265.51635742,278.32617188,265.46118164,277.25683594,0,264.65991211,270.4284668,266.94213867,285.77441406,265.95336914,277.43725586,266.92773438,267.77490234,275.84790039,288.90795898,6,SIH13E8997773,0,00
00,1,0,3,7,0,10000,0,10000,0,0,0,0,0,917.53840932,942.57763672,926.53710938,930.33154297,910.90820313,937.67773438,917.64160156,928.14599609,951.77001953,947.73681641,924.87792969,956.67578125,895.03564453,987.89697266,923.01123047,956.06347656,943.87255859,982.37841797,947.85009766,913.67871094,999.77246094,990.57128906,0,972.48632813,918.58740234,891.61767578,943.19091797,920.69580078,1000.4399414,871.58740234,959.98242188,960.34570313,898.59082031,934.22167969,871.61083984,907.3515625,958.95605469,952.90966797,976.72705078,900.34423828,937.14355469,944.84277344,965.88134766,929.6640625,876.27246094,916.80859375,908.29980469,913.74169922,902.55908203,914.70166016,959.65283203,943.51660156,958.58691406,905.77734375,881.75341797,947.82470703,940.93652344,911.87255859,922.95263672,936.16259766,879.67480469,6,SIH13E8997772,0,00
00,1,6.85,1,1,0,40000,161,40000,0,0,1,0,0,648.25220932,633.39941406,647.50439453,683.37207031,662.48144531,658.50927734,661.57617188,658.11816406,675.21777344,646.12890625,687.84667969,680.05615234,640.57177734,676.08056641,627.05761719,700.89746094,645.74951172,643.44140625,687.19287109,651.16113281,680.60351563,643.61572266,633.83691406,673.35058594,627.40527344,653.57324219,642.54150391,644.30664063,671.04296875,671.49755859,0,651.95410156,650.23046875,663.140625,657.95556641,645.1015625,637.89599609,674.06835938,659.64990234,652.28027344,665.05517578,657.59130859,661.86035156,656.32373047,681.43457031,657.49707031,655.96582031,670.53662109,702.38623047,652.92626953,642.03710938,645.09033203,665.94482422,656.29150391,667.57763672,669.97949219,660.22412109,660.57470703,656.57128906,677.82080078,643.19482422,6,SIH13E8997766,0,00
00,1,5.7,1,1,2010,41000,98,50000,0,0,1,0,0,821.63278728,843.35498047,833.46826172,829.97705078,815.37011719,818.953125,831.89746094,835.30078125,802.25048828,844.82324219,824.05175781,836.06982422,822.03759766,0,843.20898438,843.28466797,818.73193359,829.56103516,853.6015625,858.69970703,837.42285156,834.43701172,872.92041016,800.86425781,820.63085938,838.24121094,848.74560547,826.65576172,831.45703125,834.37255859,821.57519531,838.76708984,843.23974609,825.77636719,858.71386719,846.00732422,831.69140625,824.73681641,855.06884766,836.64648438,856.60351563,831.66992188,808.74023438,845.99072266,815.62744141,836.22412109,820.59423828,862.04833984,858.05908203,820.84375,864.93652344,826.40527344,819.29492188,849.24169922,851.92041016,809.75488281,849.84472656,876.87548828,854.49169922,827.28662109,821.49511719,6,SIH13E8997764,0,00
00,2,0,3,5,0,12000,0,15000,0,0,0,0,0,821.63278728,843.35498047,833.46826172,829.97705078,815.37011719,818.953125,831.89746094,835.30078125,802.25048828,844.82324219,824.05175781,836.06982422,822.03759766,0,843.20898438,843.28466797,818.73193359,829.56103516,853.6015625,858.69970703,837.42285156,834.43701172,872.92041016,800.86425781,820.63085938,838.24121094,848.74560547,826.65576172,831.45703125,834.37255859,821.57519531,838.76708984,843.23974609,825.77636719,858.71386719,846.00732422,831.69140625,824.73681641,855.06884766,836.64648438,856.60351563,831.66992188,808.74023438,845.99072266,815.62744141,836.22412109,820.59423828,862.04833984,858.05908203,820.84375,864.93652344,826.40527344,819.29492188,849.24169922,851.92041016,809.75488281,849.84472656,876.87548828,854.49169922,827.28662109,821.49511719,6,SIH13E8997764,0,00
00,3,0,3,5,0,7000,0,10000,0,0,0,0,0,821.63278728,843.35498047,833.46826172,829.97705078,815.37011719,818.953125,831.89746094,835.30078125,802.25048828,844.82324219,824.05175781,836.06982422,822.03759766,0,843.20898438,843.28466797,818.73193359,829.56103516,853.6015625,858.69970703,837.42285156,834.43701172,872.92041016,800.86425781,820.63085938,838.24121094,848.74560547,826.65576172,831.45703125,834.37255859,821.57519531,838.76708984,843.23974609,825.77636719,858.71386719,846.00732422,831.69140625,824.73681641,855.06884766,836.64648438,856.60351563,831.66992188,808.74023438,845.99072266,815.62744141,836.22412109,820.59423828,862.04833984,858.05908203,820.84375,864.93652344,826.40527344,819.29492188,849.24169922,851.92041016,809.75488281,849.84472656,876.87548828,854.49169922,827.28662109,821.49511719,6,SIH13E8997764,0,00
